track_id,album_name,album_id,album_release_date,album_total_tracks,artist_name,artist_id,track_duration,track_name,explicit,track_popularity,id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,acousticness,liveness,valence,tempo,time_signature,genre_name,country
4zln5VFoucNhKvwRz6zBbr,Resist the Fall,2n1r250WeYem1CezhyjEJL,2018-05-16,5,Anna Judge April,1dBEnAl6z505evcBgqnEMx,256266,High,0,1,4zln5VFoucNhKvwRz6zBbr,0.396,0.865,4,-3.272,1,0.0687,4.38e-06,0.000733,0.135,0.538,151.78,4,Singaporean Punk,Singapore
5fssocE9SmLKKCOlZ19YGg,Into Spinning Lights,4WGmBxAQhkqwCYH01sAK3w,2012-10-04,10,Sleep Decade,1CS4EsK5sRIs4x4vB9ISjf,302946,Car At Night,0,2,5fssocE9SmLKKCOlZ19YGg,0.589,0.356,11,-13.828,0,0.0417,0.678,0.436,0.0981,0.349,127.296,4,Australian Shoegaze,Australia
77oqIlH7XYLOAWKyuBpLHw,Blues Backing Tracks Vol 6,7xErkpSX09anqng4MfCFh3,2019-03-15,36,Guitar Backing Tracks,4ojvaMNdU3dasv09RU2WVi,318002,Minor Blues Backing Track in Am (A Minor),0,15,77oqIlH7XYLOAWKyuBpLHw,0.912,0.623,11,-11.812,0,0.0376,0.893,0.0469,0.267,0.247,110.001,4,Backing Track,
2nZ5AVisTtugIrdl34bspH,"Pigalle, histoire française",2P3uz71sMVNAatTzFkCFsm,1946,14,Georges Ulmer,1KAlhfDEKPQ9nVclTYG7v3,173733,Un monsieur attendait,0,2,2nZ5AVisTtugIrdl34bspH,0.599,0.301,3,-9.374,1,0.0683,0.000109,0.922,0.22,0.893,102.79,4,"Cabaret,Vintage Chanson",France
7BEvJtsvQM7QHAWcjsvIlO,See It All,2ZGZqNC85UBuSnGLMJritZ,2020-09-01,1,Boofboiicy,4Crup8TztPQ0TSQBiBGrrZ,147748,See It All,1,18,7BEvJtsvQM7QHAWcjsvIlO,0.645,0.555,8,-6.301,1,0.263,0.0,0.492,0.34,0.609,142.939,4,Vapor Trap,
3CJVCHnU2lRmmoPg04t2da,Dilema,5in9759IrmWVWNVgRQV3FC,2020-12-15,1,Fred Oliveira,2sIHg8xoRhCGkJLUoCLVUI,289305,Dilema,0,0,3CJVCHnU2lRmmoPg04t2da,0.465,0.797,11,-7.99,0,0.0352,0.875,0.000168,0.325,0.383,107.963,4,Rock Sul-Mato-Grossense,Brazil
2MF7c8WWizokFWBPGUcO59,Sleeping Music: Calm Piano and Asmr Ocean Waves Sounds For Sleep and Relaxation,7INZIwjYdT4XrfJphIpb8U,2018-04-05,29,Sleeping Music Experience,43nBrauzrtSKjpQjjPIqUb,126300,Soft Ocean Waves Sleeping Music,0,27,2MF7c8WWizokFWBPGUcO59,0.212,0.0406,2,-22.382,1,0.0455,0.831,0.62,0.117,0.0344,119.197,3,Sleep,
7LYWKcTOMbDei8rJNjQGxS,Bouquet,5spJDNuS07TiEXZhYcuneJ,1959,12,The Percy Faith Strings,0s6v2jpUZLV3Qs0xbm1n6f,228600,"The Song from ""Moulin Rose""",0,42,7LYWKcTOMbDei8rJNjQGxS,0.21,0.305,7,-14.203,1,0.036,0.862,0.948,0.308,0.0753,66.309,3,Easy Listening,
7w2L6SqEwbIk49SkxjH9MX,Silver Spoons & Broken Bones,2OraR5vtdFBSUqfkDqO6wo,2008-07-06,13,Stone Gods,2YbzY5WCnWFA2JlU16lqsV,284853,Burn the Witch,1,26,7w2L6SqEwbIk49SkxjH9MX,0.279,0.933,4,-4.982,1,0.0779,0.00266,0.0012,0.142,0.329,101.91,4,Deep Melodic Hard Rock,
2le3yLXrd1fvNVQ8rZ7xto,בהאחזות הנח״ל בסיני,1RaPuUvJtnvS39nNoR4iPb,1970-01-01,10,Lehakat HaNachal,2CyHksyuM7nCRFpF6cWjFE,337888,שיר לשלום,0,25,2le3yLXrd1fvNVQ8rZ7xto,0.362,0.548,1,-8.461,0,0.0598,0.0,0.148,0.0741,0.309,128.308,4,Classic Israeli Pop,Israel
3vQ6dKBkFiH5QM02VibWlV,Sa Gjynah,2Axc0gF8GQJQXjikZOCX7l,2019-04-07,1,Majk,1Ld3ajH4r4DZd5Ey4zLk5X,181764,Sa Gjynah,0,43,3vQ6dKBkFiH5QM02VibWlV,0.632,0.688,6,-5.572,0,0.053,2.09e-06,0.427,0.176,0.371,101.752,4,"Albanian Hip Hop,Albanian Pop",Albania
5w63tTu43d5ytUfV02g3cj,Wreck EP,0bKE6dX0HWdRGPhcxXQymK,2010-01-15,6,Gingy,4PHBNeQGOd1XDN7WYSj4yw,317480,Swagger,0,15,5w63tTu43d5ytUfV02g3cj,0.708,0.922,1,-5.047,1,0.382,0.858,0.00351,0.194,0.588,127.016,4,Electro Trash,
4LiWGMvnCfS6NMx5ChGuRt,Rituals Of Surrender,5PJ7jWQ8yqgU4JPHdzfsqq,2019-10-11,9,Cold In Berlin,6fZeTehXr4jeY71w0eNuLq,319408,Dark Days,0,3,4LiWGMvnCfS6NMx5ChGuRt,0.226,0.554,8,-6.023,1,0.0336,0.00284,0.0188,0.112,0.0352,134.795,4,Deep Gothic Post-Punk,
52H9HYUWgfhsqSfTe9hlCL,MSO Live - Rachmaninoff: Symphony No. 2 (Live At The Melbourne Town Hall),6nt6Kgw9xkoG0PChJQ6SPE,2012-03-02,4,Sergei Rachmaninoff,0Kekt6CKSo0m5mivKcoH51,938586,"Symphony No. 2 in E Minor, Op. 27: 3. Adagio - Live",0,23,52H9HYUWgfhsqSfTe9hlCL,0.0815,0.038,9,-24.386,1,0.0436,0.886,0.973,0.0937,0.0328,83.117,4,Orchestra,
3iReYqj7AeX0mF57Zu61R5,Tales from the Nebuchadnezzar,0xuJmBU5jBFCe4KdaVrue2,2019-05-24,10,Spacebar,4k7eOaazKwvcxqNk0ToiWW,209376,White Pussy,1,0,3iReYqj7AeX0mF57Zu61R5,0.429,0.9,0,-5.888,1,0.0562,0.000155,0.000617,0.343,0.521,80.12,4,OTH Indie,
5K1qLkMxpVf0a82NQ1hqFG,15 Exitos,4mHENKF7bVSQN2ZfmZFhRC,2000-01-10,15,Los Roland's,5Gczy2Me3LRBiQG5L1egQc,327295,Tickita Tickita,0,23,5K1qLkMxpVf0a82NQ1hqFG,0.826,0.733,0,-12.572,1,0.144,0.000214,0.179,0.0762,0.927,141.186,4,"Música Hondureña,Punta,Punta Rock",Belize
6y5zHZlpDEjJPxonx6mfqS,Medianos Éxitos Subtropicales Vol. 2: El Relincho Del Tiempo,1XRIuCgSzUL3t3c5OyEf7b,2019-10-11,17,Los Siquicos Litoraleños,0ZI2kh5ChL5J2asac6grFy,241440,El Hombre y Sus Circustancias,0,10,6y5zHZlpDEjJPxonx6mfqS,0.77,0.417,6,-11.69,0,0.0338,0.852,0.55,0.118,0.917,116.002,4,Indie Nordeste Argentino,Argentina
7uFDuVMJJYf2iSyWzJxHLO,So Soon,6lIoTCMQApX6cDYexMG1ua,2001-06-04,11,Slag Boom Van Loon,20Yg9gqsN4nSGc8sGStkOx,248973,Spc-ch-pn - µ-Ziq Remix,0,5,7uFDuVMJJYf2iSyWzJxHLO,0.765,0.488,8,-12.012,0,0.114,0.882,0.47,0.126,0.712,115.883,4,"Deep IDM,Drill and Bass,Intelligent Dance Music",
4Pyn0huB8OXr0e6wvtZNjk,The Phoenix Rising,0FnjBRi4DFivfj8sh2hZDF,2013-08-26,14,Robert White,5hCauRGgJ7PrCmFPqj0h4e,382853,Christe qui lux es et dies [IV],0,8,4Pyn0huB8OXr0e6wvtZNjk,0.0973,0.0667,7,-28.001,0,0.0505,0.295,0.991,0.0767,0.038,84.21,3,"English Renaissance,Renaissance",United Kingdom
7M378ZQV7v7ZdpYnl98Sdu,Lodestar,1l9uxG841DALVDB88WgeGs,2020-09-14,4,Rupesh Cartel,2oFpKn4dU93984sKQTgfAa,239440,Diving Bell,0,5,7M378ZQV7v7ZdpYnl98Sdu,0.692,0.822,6,-7.362,0,0.038,0.229,0.00124,0.111,0.327,114.013,4,"Neo-Synthpop,Swedish Synthpop",Sweden
3RDMd9JiKdVik8zjGhZ0wJ,Caja de Canciones,7jQpgqGu7K5xj7ml8pw3R1,1984,62,Radio Futura,4qKJA8Cf8R44cMThP6q8KM,225813,Veneno en la Piel,0,57,3RDMd9JiKdVik8zjGhZ0wJ,0.67,0.858,2,-8.491,1,0.0261,0.000108,0.0361,0.0783,0.971,139.478,4,"Cantautor,Rock en Español,Spanish New Wave,Spanish Pop",Spain
1wqD3C3QXEY2H2vIdc0WaL,Kermalik Ya Dominique,7l1EXCni55PFZX9UtpDu8x,2008-06-12,11,Dominique Hourani,0P3K3MbSflUxiPFmhxj2HD,217129,Al Khashouka,0,16,1wqD3C3QXEY2H2vIdc0WaL,0.734,0.95,5,-4.596,0,0.0815,1.17e-05,0.277,0.18,0.665,108.005,4,"Lebanese Pop,Mahraganat",Lebanon
6olZrDT1yc5xCtSNPfZ0zK,保持正面,0osaTr8YQc0u5mhwraAwZa,2019-06-30,1,Takeem,7xfeo24u8goKQRhKRj6MP1,152085,保持正面,1,26,6olZrDT1yc5xCtSNPfZ0zK,0.783,0.514,9,-11.325,1,0.295,0.0,0.0504,0.0709,0.685,149.921,4,Hong Kong Hip Hop,Hong Kong
7sy5W4vCjRAifgy14muCpP,Mi Madre,3jpDofUQPIy8xx7lLigl3Q,2020-10-12,1,The Straikerz,23YqfnxHhNcTMAkU4hxl1l,160187,Mi Madre,0,34,7sy5W4vCjRAifgy14muCpP,0.613,0.989,10,-3.881,0,0.318,1.59e-05,0.107,0.334,0.579,160.207,4,"Hardstyle,Rawstyle,Uptempo Hardcore",
0VZm7XDXKoG4aMObxceFMA,Ghanta Khushi,2sp2HdhzS8pfd64PgZpN3F,2020-12-04,1,Sidd,6CTPGpexOcdAfVS5dSBtMM,210050,Ghanta Khushi,0,6,0VZm7XDXKoG4aMObxceFMA,0.729,0.824,7,-5.755,1,0.0441,1.05e-05,0.141,0.114,0.434,102.986,4,Indie Catracho,Honduras
6Xh5sUK8VimFLztoCRTINH,Set Trippin',02PCMkgxtbxOnYHymwPsov,2019-09-22,1,Smiley Loks,2YjEKjiaZqoH3I1lcn1Hae,206811,Set Trippin',1,9,6Xh5sUK8VimFLztoCRTINH,0.815,0.744,8,-5.089,0,0.327,0.0,0.287,0.197,0.667,98.055,4,Texas Latin Rap,United States
36P9oY7ySXSrndD8PCsbDD,El Telón De Las Sensaciones,03djDNqgrUjfb7k85r0UqE,2010-09-07,13,German Meoro,1gs3wLE24bIukCHTqKQy0a,229693,Te Besaría,0,13,36P9oY7ySXSrndD8PCsbDD,0.639,0.695,9,-6.181,1,0.0327,0.0,0.29,0.161,0.807,149.989,4,Spanish Pop Rock,Spain
7ClM4ZEsj1JSfg0huWXFq7,Nucleus,7IV5tlZLfPud89hd00iH33,2020-12-11,9,Deeds of Flesh,1vCdpqo6SWCO8RdENTTSxV,268170,Ethereal Ancestors,0,27,7ClM4ZEsj1JSfg0huWXFq7,0.379,0.97,6,-5.217,1,0.155,0.93,0.0123,0.0805,0.128,114.287,3,"Brutal Death Metal,Death Metal,Grindcore,Technical Death Metal",
3xSzg6ohQz8Befixdbkxfi,Die schönsten Märsche,3GNre9fb7NPZRzH44lDshs,2002-01-01,21,Heeresmusikkorps 1,0R4HYOZT7cQ95XVzXbBiQq,147493,Kerntruppenmarsch,0,17,3xSzg6ohQz8Befixdbkxfi,0.606,0.411,10,-17.252,1,0.0438,0.0926,0.905,0.113,0.864,112.254,4,Musikkorps,Germany
19dYyuPHRqtSbmratpkHA7,From Reggaeton to Latin-Pop - Latin Journey,5fTs2Pg71VprwRPI1Fko4n,2013-05-18,44,Andres Munoz Feat. Eisha & Javi Ramirez,7GCb7RxKlCWdWW5kfcP26I,228806,Dame un Besito,0,2,19dYyuPHRqtSbmratpkHA7,0.744,0.743,0,-4.511,1,0.0344,0.0,0.101,0.06,0.883,128.0,4,Electro Bailando,
0CG2wmlyd6o9FZoJjFirvo,Hriat Ngai Loh Lanu Zun,4kT0IvCIbMQkkzWtuc4Wyw,2019-07-15,1,kimkima,1uf3YfW3bPPE6JGWTVhkoA,246720,Hriat Ngai Loh Lanu Zun,0,22,0CG2wmlyd6o9FZoJjFirvo,0.749,0.688,7,-7.365,1,0.027,5.45e-05,0.0426,0.082,0.519,125.032,4,Northeast Indian Indie,India
0Srtgb1knBy7qW3oxfEw4Z,Alle Tiders Musik Til Festlige Lejligheder - Fest,598wwXAjQIn5fHJi9ExAi1,2006-01-01,22,Bo Bendixen,4g8XqXk6gEse0CB4gyWR1H,163000,Det Er Vores Bryllupsdag,0,20,0Srtgb1knBy7qW3oxfEw4Z,0.803,0.518,4,-8.169,1,0.0359,0.0,0.346,0.088,0.874,108.02,4,Dansktop,Denmark
0HSiZ6LwP4s6ZgxHPrwtIo,Verckys Présente: Langa Langa Stars Et Choc Stars,3hFDHQw0jfe0qNf7p4sbSw,1985,4,Langa Langa Stars,60OEHjPry6LNvUshItBTgf,542184,Labara,0,5,0HSiZ6LwP4s6ZgxHPrwtIo,0.483,0.563,7,-13.821,0,0.184,0.0,0.367,0.437,0.709,124.435,4,Soukous,Congo
5siZAz1SDxd4TxDQPVs9V6,Losing It,7Dh659BmJqe6nYekJst1LE,2020-11-16,1,Stormerz,4FSHCrSzZlOrwOMmEInVwf,232466,Losing It,0,32,5siZAz1SDxd4TxDQPVs9V6,0.378,0.876,4,-4.848,0,0.0406,0.0146,0.0122,0.36,0.195,150.001,4,"Euphoric Hardstyle,Hardstyle",
0yOClMnGiqW7YtolrPESHA,Kaspar Melchior Balthasar,2OLdYsnjlkfge2nco8Peol,2018-05-18,13,Dezmond Dez,24NMjXIq47JuymBZ5AVlLD,325162,Penelope Intro,0,14,0yOClMnGiqW7YtolrPESHA,0.767,0.656,4,-7.294,0,0.276,0.0,0.253,0.106,0.157,137.029,4,Swiss Hip Hop,Switzerland
3QEMTm2SlbsJKkNfCsvKVF,Raw (Original Motion Picture Soundtrack),3yn5ErPkS1Okw4LAwPogph,2017-03-10,28,Jim Williams,62GY6xsIVFbUxZcFxGp8Uu,155495,Finger Scene,0,18,3QEMTm2SlbsJKkNfCsvKVF,0.342,0.185,5,-13.64,1,0.037,0.917,0.843,0.12,0.0766,109.52,1,British Soundtrack,United Kingdom
5W78Jc5wCZzSdHeeSUxxVM,A State Of Trance Year Mix 2013,1WaWBxphzrPl4Nbd6NSwIh,2014-01-03,104,Sergey Nevone,4dLMBSIVa18pJpTnpfB7Ux,266086,Apprehension - Aly & Fila Mix,0,9,5W78Jc5wCZzSdHeeSUxxVM,0.185,0.932,11,-7.975,0,0.0871,0.949,0.0166,0.353,0.226,138.032,4,Progressive Uplifting Trance,
3I33cVKoDtE8eWVXEtIwjO,How To Be a Friend,1ZYeEpBHVxoGmYLakCt9Np,1998-09-15,2,Backfish,6dC7WbJYPoavbIe7gSNear,195066,Showgirl,0,1,3I33cVKoDtE8eWVXEtIwjO,0.435,0.594,1,-6.806,0,0.0304,0.000119,0.0148,0.073,0.492,157.647,4,Svensk Indie,Sweden
5thzPpq4bX8deK5qYzcbx5,"Wellness Meditation Relaxation: Musical Images, Vol. 100",31baJpqQCjXr2tG7Bo8WrJ,2014,44,Sambodhi Prem,2OHwMvww7MChSFAdaQOXUP,215472,Hands of Love,0,26,5thzPpq4bX8deK5qYzcbx5,0.152,0.434,2,-12.241,1,0.0319,0.154,0.868,0.412,0.127,84.275,4,Healing,
28DndOu2LY234RC5KPOvRE,El Signo Movimiento,2tCH89MEsZBSKQl40k7wO3,2017-07-01,10,Fobya,7yMwohSanlxDapVBvPrcYg,232253,Déjame solo,0,2,28DndOu2LY234RC5KPOvRE,0.558,0.829,1,-7.077,1,0.0276,0.391,0.00071,0.114,0.58,155.526,4,Indie Arequipeño,Peru
0MlUcXSSJFALOhwQEqlZeP,ELEMENTS,7vnEKpSqjKHV2xYtt7yiDL,2013-06-05,16,Tomoya Naka,16swNvdMD5sQAXlVaHc8Hx,269500,Bouquet de lumiere,0,18,0MlUcXSSJFALOhwQEqlZeP,0.194,0.243,3,-19.835,1,0.0417,0.896,0.941,0.119,0.303,68.476,4,Japanese Piano,Japan
4JeF8UmLSyHijWCtFn6dhr,Yo Creo,3pce5dP3biErApGbra467M,2017-06-06,8,Ministério da Música Adventista,2OzDEQBPUrwA2ZRqalyrDJ,154331,Conquista Mi Vida Cantado,0,12,4JeF8UmLSyHijWCtFn6dhr,0.641,0.496,10,-8.956,1,0.0324,0.0,0.76,0.0928,0.608,141.959,4,Adventista,
6mB3mJnpYyGSYGB49sdnEt,The Badlands,05GcSuoV2IQwDDZzukNBHY,1994-05-17,13,Papa Chuk,0KvRcVm2BXRSw1zDsNVDR3,230466,Trunk Of Funk,1,2,6mB3mJnpYyGSYGB49sdnEt,0.755,0.513,11,-13.462,0,0.359,4.53e-05,0.246,0.392,0.451,90.002,4,Deep East Coast Hip Hop,United States
6JLGa7e9jz2vGGLdbgTxXT,Boxing Clever,5wDAlhuPoND2UhZTi1LHtU,2014-06-09,14,Farse,5lEOnqLWLL1fnwqvJU88fp,142000,Eggs Is Eggs,0,6,6JLGa7e9jz2vGGLdbgTxXT,0.847,0.85,6,-5.389,1,0.0845,0.000215,0.0477,0.0716,0.601,106.512,4,Modern Ska Punk,
2Nqz8vh3HyvuHrFHDAiMCW,Dandelion,4A3Mg2oRsqCRIaphEdmEhR,2010-12-15,12,Steve Weeks,7akaPeYBagrJTbP6rQr4yd,206706,Bartleby Finkleton Will Not Take a Bath,0,1,2Nqz8vh3HyvuHrFHDAiMCW,0.861,0.49,4,-10.857,1,0.0968,0.0,0.378,0.153,0.905,95.02,3,Kindie Rock,
3PQKHP32S22GkpD6AlK7Qy,Transfriction Was Here,6wLZN5d1kfHwYM9pRFFdXX,2009-08-01,6,Transfriction,5Hg0Ho38uyczS07sNE0zDY,198066,The Irrational Anthem,0,0,3PQKHP32S22GkpD6AlK7Qy,0.429,0.935,2,-5.823,1,0.151,0.00989,6.62e-05,0.112,0.265,129.761,4,Albuquerque Indie,United States
15DmtTSmz6cXM2FmSSJy4j,Afo 'o e 'Ofa / Strings of Love. Tongan Stringband Music,5XUfERL0SM6wpxQQeMqBVm,1997,23,Fófó‘anga,2ndjyjn0cqh53PBqW2Oly2,224000,Siupeli Siliva (Silver Jubilee),0,5,15DmtTSmz6cXM2FmSSJy4j,0.61,0.355,0,-14.048,1,0.0527,0.0,0.983,0.647,0.61,126.28,4,Tongan Pop,Tonga
10GvtutjL8CTPxqBwHJ9PP,Hombre Nuevo,4XV9dK4jfAG0tQ7MpMS3cg,2018-04-11,12,Tomas Hernandez,1xYRTB4bJqGh639domz2BS,188106,Hombre Nuevo,0,25,10GvtutjL8CTPxqBwHJ9PP,0.652,0.575,2,-7.901,0,0.0257,0.000238,0.325,0.228,0.792,104.965,4,Corridos Cristianos,Mexico
0IKl7e1o9KXdgp6H5QPxDo,Reqs Edecek Her Kes,41d3f0PC7kPodH5wqXKduk,2014-08-09,6,Qurd,4KYeWnl010MsduANA6RYeO,230046,Kef Ele (feat. Huseyn Derya) - Original Mix,0,8,0IKl7e1o9KXdgp6H5QPxDo,0.757,0.862,0,-5.565,1,0.11,0.0,0.116,0.102,0.936,95.0,4,Azeri Pop,Azerbaijan
3ZOSzDk9xPe21kgYJgDvWn,Live At the Rack,28tGDJC9RKzbZGM4o47lWh,2013-02-06,15,North of Nashville,4zybTOvQHoisJy7LQqjogf,268226,In the Air Tonight (Live),0,0,3ZOSzDk9xPe21kgYJgDvWn,0.274,0.795,2,-6.288,0,0.0538,0.0,0.464,0.638,0.286,127.806,4,Maine Indie,United States
0Y1WKjtTEJakcSy1QbKspx,Dimensión Caribe,1zsckcApfP5i2PGcGbJttW,2020-03-27,11,Okills,5byIHYV7DDUKtHPAMyf3lA,236026,Tú,0,53,0Y1WKjtTEJakcSy1QbKspx,0.687,0.638,4,-6.048,1,0.0743,0.0,0.374,0.0728,0.794,90.082,4,"Latin Rock,Venezuelan Indie","Venezuela, Bolivarian Republic of"
43XJAvIVRWrA7dl650pZpC,A Parade of States,5eRkdwil1qDekgErZpXDfU,2015-05-15,6,Devlsy,1YbIDSmFeDNY188vCB4Bom,345364,By design,0,0,43XJAvIVRWrA7dl650pZpC,0.422,0.965,2,-7.221,1,0.0926,0.00462,0.000145,0.184,0.063,150.047,3,Lithuanian Metal,Lithuania
6Yrh5tEPPuTybJC1aBXQ45,Aces,6i4JI8wdcH65aSjbh8slZw,1991-01-01,10,Suzy Bogguss,13YoXxZt6SLg96dQE1vkHy,237533,Someday Soon,0,39,6Yrh5tEPPuTybJC1aBXQ45,0.664,0.457,7,-9.756,1,0.0266,8.07e-05,0.104,0.266,0.527,114.949,4,"Country,Country Rock",
0brhTQKwaiqRgeuN3w74Iz,Re::shy,3OVnBsRRcz80jITekeJjfN,2018-06-06,1,City Your City,3mZeppCdJVIyGd0yUZsliA,224842,Re::shy,0,21,0brhTQKwaiqRgeuN3w74Iz,0.555,0.439,11,-8.217,0,0.0356,0.00192,0.259,0.512,0.147,95.031,4,City Pop,Japan
293mePBBA2dPcLvCsTdt5v,Dhoor,0B31Z4yXH5DC6LmHzYq7lo,2009-04-04,8,Manak-E,7Bo2dGFMSkPVyx4S9oZnlG,241400,Jeri Kuri,0,22,293mePBBA2dPcLvCsTdt5v,0.629,0.967,5,-7.359,0,0.118,3.39e-05,0.274,0.0329,0.851,90.0,4,Bhangra,India
4kUpJIq65IqHLnr2cEd8j0,Kintueni mbuetete (Folklore bayombe),6ZT0NEBwLRJmSM5JfICEcd,2003,8,Yule Star,0VnUq6xYK6EBf35VPpvMz4,316300,Ludika kunvuemba,1,0,4kUpJIq65IqHLnr2cEd8j0,0.477,0.396,1,-15.4,1,0.174,6.14e-06,0.61,0.253,0.846,77.721,4,Musique Traditionnelle Congolaise,Congo
2BbspX3sF1rFi4E3vycPKB,Sizzling Cajun Collection,4Hrd2jdw462gV8SvaZ0HD4,2013-01-29,100,Falcon Trio,7Hiy7HzKP37KiHz5CzjK69,171720,(My Old Used To Be) Mon Vieux D'Autrefois,0,0,2BbspX3sF1rFi4E3vycPKB,0.353,0.501,9,-9.073,1,0.0367,0.518,0.902,0.121,0.727,147.624,4,Cajun,United States
4V6v33SLBiV1XbND5zhO7X,Celebrai,5Stt2EaEXOF4uM0lfVwbHI,2018-09-01,4,Solana Dub,4NEkWZhRYCGaYp6Ntbdvus,242346,Pé de Pano,0,1,4V6v33SLBiV1XbND5zhO7X,0.613,0.729,11,-8.846,0,0.0777,0.745,0.256,0.0879,0.38,146.025,4,Música Ponta-Grossense,Brazil
6FrchQ8NDHUI8ucAvz5zha,Worldwide Dance Hits,6dfX6cEQ7MuTMY0Ldp7qup,2009-03-30,12,Mischa Daniels,2gsLJqpNYgfkAQJU9LJMuX,217500,Another Place,0,44,6FrchQ8NDHUI8ucAvz5zha,0.398,0.827,6,-5.41,0,0.05,0.00703,0.0473,0.682,0.41,127.975,4,Dutch EDM,Netherlands
6qPzcnbfHYL26Q0K8vKtjS,Rip It Up And Start It Again,5apa9iyQRJG9sVMp8WW13n,2006-09-18,11,Sourya,0ZpUZjRFwngbUgX1uaBFGd,140253,Numero 1,0,10,6qPzcnbfHYL26Q0K8vKtjS,0.502,0.0589,2,-17.502,0,0.0315,0.000583,0.97,0.0985,0.0951,130.22,4,French Indie Pop,France
7rFS1AleVTvi4Ye5fzLL44,Us,0xokdAGKPT5G5kld9cgcOX,1974-02-19,7,Maceo And The Macks,0rDIqnqwAmDPL1gyzoFH9y,248226,Soul Power 74 - Pt. 2,0,49,7rFS1AleVTvi4Ye5fzLL44,0.816,0.736,7,-5.511,1,0.0403,0.247,0.285,0.438,0.943,105.213,4,Rare Groove,
0qKo5ANjPscBPOHYJV7nHm,D'Zrt,1lc3X6tC0Z3w5MFy1vcw8P,2006-08-29,11,D'ZRT,2Td4hZ8FWidGoeKhu7c73I,186293,Para Mim Tanto Faz,0,35,0qKo5ANjPscBPOHYJV7nHm,0.553,0.934,2,-4.489,1,0.0418,2.84e-06,0.0758,0.423,0.819,141.935,4,Portuguese Pop,Portugal
68mZ84OEFd3dRPrp0yrvDM,Prastos Kokybės Nuoširdūs Įrašai,2LwLNodMoJxZJKInb1OcWg,2008-10-31,13,Stipriai Kitaip,62e1tek4iCzImDke5Kg9lV,146533,Belorusas,0,5,68mZ84OEFd3dRPrp0yrvDM,0.63,0.436,8,-8.205,1,0.167,0.0,0.912,0.237,0.567,138.425,4,Dainuojamoji Poezija,
03zWxif8dCfVt8hQJ0I5o8,General,0H8glsXLEP7ogrutCSwLy5,2018-11-30,13,Zing Mastar,0Q8ERfAED2WiEVgOn7JEkU,348013,Motsoko,0,14,03zWxif8dCfVt8hQJ0I5o8,0.902,0.564,11,-7.824,0,0.112,0.139,0.0019,0.132,0.384,120.001,4,Amapiano,South Africa
1t7aLMAL38alg6RyNz2nkQ,Standing At The Crossroads,6tQyXCXCtACGJMB6xCp6sU,2016-08-10,13,Elmore James And The Broom Dusters,34MM7xuONEQrZRP76j2WR9,169213,I Was A Fool,0,2,1t7aLMAL38alg6RyNz2nkQ,0.599,0.739,9,-7.426,1,0.0353,0.0164,0.453,0.0506,0.782,121.95,4,"Blues,Traditional Blues",United States
5TQ7ZJ4HAAzNSnGW3yXROj,"Far Waters, Vol. 8",4JKFggXJnODc8wZpUd9dRN,2019-07-16,20,Nick Wurzer,0GzK0Ule1fOWl8PKn5VCF0,430919,Pisces - Original Mix,0,12,5TQ7ZJ4HAAzNSnGW3yXROj,0.798,0.468,5,-10.413,0,0.0548,0.897,0.0046,0.1,0.396,127.011,4,Frankfurt Electronic,Germany
58o80xdhNTwT3IJxbmTuLv,Amalan Salafussoleh,423nsJRlTasbg3V1VcxYWa,2009-01-01,10,Nadamurni,0vUlVIo62nvGykrQKIDtFf,159866,Doa Taubat - Malay,0,13,58o80xdhNTwT3IJxbmTuLv,0.315,0.191,5,-7.497,0,0.0385,0.00105,0.911,0.145,0.338,85.664,4,Nasyid,
6jGEEBuBcYUc1asmqFEWqy,11,33Rk8tBGUlB9cUllelKEcU,2018-11-08,11,Quessswho,4Q23rm8jYyd2ft6Cm1MhwJ,188599,Met Die B*tch,1,25,6jGEEBuBcYUc1asmqFEWqy,0.839,0.526,9,-6.982,1,0.282,2.47e-05,0.313,0.138,0.557,97.086,4,Dutch Rap Pop,Netherlands
09byfxjHO1YHyDcFQQ63bP,Legends of the Goddess,7s6JyXZc3K1JmYKvFaSeuO,1998-01-01,11,Laura Powers,2j764dIWDA9MeAM1TVgk8R,303933,Morrighan's Quest,0,21,09byfxjHO1YHyDcFQQ63bP,0.559,0.356,2,-12.448,1,0.0255,4.23e-05,0.0622,0.107,0.0793,99.01,4,Neo-Pagan,
4HWfqtzIi1uAfC5PKkcxvf,The Mournful Gloom,701vSYRlvMqIEqHrprHgbx,2009,12,Baciamibartali,4TFJHD2tVds6lj4VeClQRk,198773,Will the Ocean Wait,0,0,4HWfqtzIi1uAfC5PKkcxvf,0.462,0.726,7,-7.919,1,0.0819,0.0388,0.611,0.0742,0.357,121.16,4,Italian New Wave,Italy
3DAmJDTZtCSOosYR8WYbsn,血色暑假,6Qsr3rUlVb9SrgTuTkn0lH,2019-09-06,1,Arho Sunny,2K39rR5UfUJVDRi1bMZvji,164000,血色暑假,0,17,3DAmJDTZtCSOosYR8WYbsn,0.758,0.46,7,-14.255,0,0.283,0.0,0.796,0.537,0.636,89.999,4,Hong Kong Hip Hop,Hong Kong
